Input campaigns here	"Campaign=39-327485648, locale=en_US"
Action	Status	Campaign	Budget	Budget ID	Network	Delivery method	Start date	End date	Ad rotation	Frequency cap	Mobile bid modifier	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Impression share (Ignored)	Lost IS (budget) (Ignored)	Lost IS (rank) (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	waaaa (39-327485648)	5	38-392254568	YouTube Videos	Standard	 2015-7-2 (already started)	#n/a	Optimize for views	#n/a	0%	0	0	0	0	 	0.00%	Php0.00	Php0.00	0	0.00%	Php0.00	 	 	 	 	 	 	 	 	 	 	0%	0%	0%	0%	 	 	 	0	0	0	0	0


Input ads here	"Campaign=39-327485648, locale=en_US"
Action	Status	Ad	Video id	Thumbnail	Headline	Description line one	Description line two	Display Url	Destination Url	Final Url	Tracking template	Custom parameter	YouTube destination	Showing on	Companion banner	Enable ad for	Video (Ignored)	Campaign	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	Scrapbooking Ideas 1 (43-240164768)	 TPSRQmiBImU	#n/a	#n/a	#n/a	#n/a	www.newscrapbookingideas.com	http://newscrapbookingideas.com	#n/a	#n/a	#n/a	#n/a	In-stream	#n/a	"creating keepsakes mag - Group 1 (42-240164528), creating keepsakes mag - Group 2 (42-240164648)"	Scrapbooking Ideas 1	waaaa (39-327485648)	0	0	0	0	 	0.00%	Php0.00	Php0.00	0	0.00%	Php0.00	 	 	 	 	 	 	 	 	 	 	0%	0%	0%	0%	0	0	0	0	0


Input targeting groups here	"Campaign=39-327485648, locale=en_US"
Action	Status	Targeting group	Campaign	Max CPV	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Engagements (Ignored)	Engagement rate (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Impression share (Ignored)	Lost IS (budget) (Ignored)	Lost IS (rank) (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	creating keepsakes mag - Group 1 (42-240164528)	waaaa (39-327485648)	Php0.10	0	0	0	0	 	0.00%	Php0.00	Php0.00	0	0.00%	Php0.00	 	 	 	 	 	 	 	 	 	 	0	0.00%	0%	0%	0%	0%	 	 	 	0	0	0	0	0
	Enabled	creating keepsakes mag - Group 2 (42-240164648)	waaaa (39-327485648)	Php0.10	0	0	0	0	 	0.00%	Php0.00	Php0.00	0	0.00%	Php0.00	 	 	 	 	 	 	 	 	 	 	0	0.00%	0%	0%	0%	0%	 	 	 	0	0	0	0	0


Input targets here	"Campaign=39-327485648, locale=en_US"
Action	Type	Status	Target	Targeting group	Max CPV	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)
	YouTube video	Enabled	How to Use Sizzix Thinlits Lily Flower Die 658275 (youtube.com/video/noZPh0EmQjU) (10-143503741499)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Sizzix Thinlits Lily Flower Die 658275 (youtube.com/video/noZPh0EmQjU) (10-143503741499)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Die-Versions Sparkling Guitar Die from Music Collection (youtube.com/video/npF_1wZRB-4) (10-143503741739)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Die-Versions Sparkling Guitar Die from Music Collection (youtube.com/video/npF_1wZRB-4) (10-143503741739)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	CutAtHome com Scrapbooking and Cardmaking Supplies (youtube.com/video/nRmjtJpohyU) (10-143503738139)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	CutAtHome com Scrapbooking and Cardmaking Supplies (youtube.com/video/nRmjtJpohyU) (10-143503738139)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Sizzix Cartouche Crown Die 658347 (youtube.com/video/nspfx24mz8Q) (10-143503741979)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Sizzix Cartouche Crown Die 658347 (youtube.com/video/nspfx24mz8Q) (10-143503741979)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Sizzix Ballroom Slippers Die 658346 (youtube.com/video/nSt0kwhoplM) (10-143503738379)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Sizzix Ballroom Slippers Die 658346 (youtube.com/video/nSt0kwhoplM) (10-143503738379)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Using the Sizzix Eclips with Stamp2Cut (youtube.com/video/nSuSMKOnggo) (10-143503738619)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Using the Sizzix Eclips with Stamp2Cut (youtube.com/video/nSuSMKOnggo) (10-143503738619)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Graphic 45 Come Away With Me Collection (youtube.com/video/nUX78-RolGg) (10-143503738859)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Graphic 45 Come Away With Me Collection (youtube.com/video/nUX78-RolGg) (10-143503738859)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Industrial Design With the Silhouette Cameo (youtube.com/video/nXUEnu4Y8NI) (10-143503739099)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Industrial Design With the Silhouette Cameo (youtube.com/video/nXUEnu4Y8NI) (10-143503739099)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix Susans Garden Techniques PART TWO (youtube.com/video/nZD2DymjGro) (10-143503739339)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix Susans Garden Techniques PART TWO (youtube.com/video/nZD2DymjGro) (10-143503739339)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Fun Owl Dies & Stamps for Cardmaking (youtube.com/video/o0-FZgpu3yE) (10-143503742219)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Fun Owl Dies & Stamps for Cardmaking (youtube.com/video/o0-FZgpu3yE) (10-143503742219)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix Eclips - How to Use Remote Control (youtube.com/video/O3QBdxAFMi4) (10-143503625339)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix Eclips - How to Use Remote Control (youtube.com/video/O3QBdxAFMi4) (10-143503625339)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	http://youtube.com/video/o8EhXUa7x-M (youtube.com/video/o8EhXUa7x-M) (10-143503742459)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	http://youtube.com/video/o8EhXUa7x-M (youtube.com/video/o8EhXUa7x-M) (10-143503742459)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Graphic 45 Typography Love Card (youtube.com/video/O8QrUMYohx0) (10-143503625579)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Graphic 45 Typography Love Card (youtube.com/video/O8QrUMYohx0) (10-143503625579)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Spellbinders Build A Wreath Die Card Idea (youtube.com/video/o8W_UsYSGwg) (10-143503742699)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Spellbinders Build A Wreath Die Card Idea (youtube.com/video/o8W_UsYSGwg) (10-143503742699)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	NEW JustRite Stampers Burlap Chevron Background Stamp (youtube.com/video/oAjqY27GnFw) (10-143503742939)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	NEW JustRite Stampers Burlap Chevron Background Stamp (youtube.com/video/oAjqY27GnFw) (10-143503742939)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Silhouette Cameo Cutting Mat for Stamp Material (youtube.com/video/OBx1o-5Qqig) (10-143503625819)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Silhouette Cameo Cutting Mat for Stamp Material (youtube.com/video/OBx1o-5Qqig) (10-143503625819)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Cardmaking With Sizzix Tim Holtz Fall Leaf Arrangement (youtube.com/video/oD5gyeik7jU) (10-143503743179)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Cardmaking With Sizzix Tim Holtz Fall Leaf Arrangement (youtube.com/video/oD5gyeik7jU) (10-143503743179)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Birthday Card Ideas with Dies and Stamps (youtube.com/video/ODaMTJKvnds) (10-143503626059)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Birthday Card Ideas with Dies and Stamps (youtube.com/video/ODaMTJKvnds) (10-143503626059)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Scrapbook Page with Spellbinders Trendy and Simple dies (youtube.com/video/ODepJwGrOW0) (10-143503626299)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Scrapbook Page with Spellbinders Trendy and Simple dies (youtube.com/video/ODepJwGrOW0) (10-143503626299)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix - What Are Tim Holtz On the Edge Dies (youtube.com/video/odWfp03wysg) (10-143503744379)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix - What Are Tim Holtz On the Edge Dies (youtube.com/video/odWfp03wysg) (10-143503744379)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Simple Halloween Cards Featuring Thrilling by Authentique (youtube.com/video/oF-ZgxpTR9U) (10-143503743419)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Simple Halloween Cards Featuring Thrilling by Authentique (youtube.com/video/oF-ZgxpTR9U) (10-143503743419)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	JustRite Stampers Coffee House Cards (youtube.com/video/oFu-kc2RK00) (10-143503743659)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	JustRite Stampers Coffee House Cards (youtube.com/video/oFu-kc2RK00) (10-143503743659)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Spellbinders 3D M-Bossabilities In The Big Shot (youtube.com/video/ogRODUEkbAo) (10-143503744619)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Spellbinders 3D M-Bossabilities In The Big Shot (youtube.com/video/ogRODUEkbAo) (10-143503744619)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to use Angel Crafts Vinyl with your Provocraft Cuttlebug (youtube.com/video/oh-yNU840ek) (10-143503744859)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to use Angel Crafts Vinyl with your Provocraft Cuttlebug (youtube.com/video/oh-yNU840ek) (10-143503744859)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	DCWV - Die Cuts With A View A2 Box of Cards (youtube.com/video/Oh2BsrckJjs) (10-143503627499)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	DCWV - Die Cuts With A View A2 Box of Cards (youtube.com/video/Oh2BsrckJjs) (10-143503627499)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Heartfelt Creations Birds and Blooms Mixed Media Background tutorial (youtube.com/video/OilrcwCk8T4) (10-143503627739)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Heartfelt Creations Birds and Blooms Mixed Media Background tutorial (youtube.com/video/OilrcwCk8T4) (10-143503627739)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Mixed Media Project Using Once Upon a Time Collection by Heartfelt Creations (youtube.com/video/OJf8y0CF9UQ) (10-143503626539)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Mixed Media Project Using Once Upon a Time Collection by Heartfelt Creations (youtube.com/video/OJf8y0CF9UQ) (10-143503626539)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Embossing Folders In The Evolution by Lifestyle Crafts (youtube.com/video/ojwE9ZiMG4Y) (10-143503745099)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Embossing Folders In The Evolution by Lifestyle Crafts (youtube.com/video/ojwE9ZiMG4Y) (10-143503745099)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Card Making: Graphic 45 Botanical Tea Card (youtube.com/video/OjXTgp9FyaI) (10-143503627979)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Card Making: Graphic 45 Botanical Tea Card (youtube.com/video/OjXTgp9FyaI) (10-143503627979)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Silhouette Stamping Material for Silhouette Cameo (youtube.com/video/OK0L5Yxc6_Y) (10-143503626779)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Silhouette Stamping Material for Silhouette Cameo (youtube.com/video/OK0L5Yxc6_Y) (10-143503626779)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Card Making: Hero Arts Silver Lining Water Color Card (youtube.com/video/OkrdiWePEno) (10-143503628219)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Card Making: Hero Arts Silver Lining Water Color Card (youtube.com/video/OkrdiWePEno) (10-143503628219)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix - Sizes of Bigz Dies for Big Shot & Pro (youtube.com/video/Op4TfrY7iXw) (10-112004813779)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix - Sizes of Bigz Dies for Big Shot & Pro (youtube.com/video/Op4TfrY7iXw) (10-112004813779)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Sizzix Thinlits Crocus Flower Die (youtube.com/video/op8kqd-qmdU) (10-143503745339)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Sizzix Thinlits Crocus Flower Die (youtube.com/video/op8kqd-qmdU) (10-143503745339)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix Eclips - How to do an Image Search (youtube.com/video/OQyTdDuBbeY) (10-143503627019)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix Eclips - How to do an Image Search (youtube.com/video/OQyTdDuBbeY) (10-143503627019)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Introducing Graphic 45 Artisan Style (youtube.com/video/or2hjJYpUCE) (10-143503745579)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Introducing Graphic 45 Artisan Style (youtube.com/video/or2hjJYpUCE) (10-143503745579)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Want2Scrap Nestabling - Nestabilities & Bling Demo (youtube.com/video/os_SJ4_NsEk) (10-143503745819)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Want2Scrap Nestabling - Nestabilities & Bling Demo (youtube.com/video/os_SJ4_NsEk) (10-143503745819)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to use Quickutz Dies in Provo Craft Cuttlebug (youtube.com/video/OsmzqTANl-c) (10-143503628459)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to use Quickutz Dies in Provo Craft Cuttlebug (youtube.com/video/OsmzqTANl-c) (10-143503628459)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	NEW Sizzix Favorite Things collection (youtube.com/video/OSywU73lgCA) (10-143503627259)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	NEW Sizzix Favorite Things collection (youtube.com/video/OSywU73lgCA) (10-143503627259)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	JustRite Victorian Fans with Spectrum Noir Blendable Pencils (youtube.com/video/ougTvcMQVIA) (10-143503746299)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	JustRite Victorian Fans with Spectrum Noir Blendable Pencils (youtube.com/video/ougTvcMQVIA) (10-143503746299)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Treat Gift Bags with Graphic 45 (youtube.com/video/ouZUD2a54gY) (10-143503746059)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Treat Gift Bags with Graphic 45 (youtube.com/video/ouZUD2a54gY) (10-143503746059)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to use Angel Crafts Vinyl with your Spellbinders Grand Calibur (youtube.com/video/owVtbJT4z54) (10-143503746539)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to use Angel Crafts Vinyl with your Spellbinders Grand Calibur (youtube.com/video/owVtbJT4z54) (10-143503746539)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Organize Your Craftroom with Angel Crafts and Sizzix (youtube.com/video/Ox_FAgh7EHM) (10-143503628699)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Organize Your Craftroom with Angel Crafts and Sizzix (youtube.com/video/Ox_FAgh7EHM) (10-143503628699)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	STOP using Scissors and START Die-Cutting for Scrapbooking! (youtube.com/video/ox9H2X0rpiU) (10-143503746779)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	STOP using Scissors and START Die-Cutting for Scrapbooking! (youtube.com/video/ox9H2X0rpiU) (10-143503746779)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Print and Cut on the Silhouette Die Cutting Machine (youtube.com/video/oxFc25OM3-0) (10-143503747019)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Print and Cut on the Silhouette Die Cutting Machine (youtube.com/video/oxFc25OM3-0) (10-143503747019)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix Daffodil Flower Arrangement (youtube.com/video/oy7D3LWglZ0) (10-143503747259)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix Daffodil Flower Arrangement (youtube.com/video/oy7D3LWglZ0) (10-143503747259)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Card Making: Paper Piecing Technique Using My Favorite Things Stamps (youtube.com/video/oYdVmxrWDDM) (10-77899311700)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Card Making: Paper Piecing Technique Using My Favorite Things Stamps (youtube.com/video/oYdVmxrWDDM) (10-77899311700)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Twelve Days of Christmas Accordian Album Using Elizabeth Craft Design Dies (youtube.com/video/OyhuYBGMefY) (10-143503628939)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Twelve Days of Christmas Accordian Album Using Elizabeth Craft Design Dies (youtube.com/video/OyhuYBGMefY) (10-143503628939)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Spellbinders Winter 2014 - 2015 A Gilded Life Release (youtube.com/video/oYoky_sjkec) (10-143503743899)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Spellbinders Winter 2014 - 2015 A Gilded Life Release (youtube.com/video/oYoky_sjkec) (10-143503743899)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Quickutz Dies in Sizzix Vagabond (youtube.com/video/OzJky3bJQAE) (10-143503629179)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
